receipt_id,shipment_id,product_id,received_quantity,actual_receipt_date,warehouse_id,status,_ingested_at,_source_file,_pipeline_version
RCP00191,SHP00191,P010,309,2023-05-27,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00192,SHP00192,P002,126,2024-07-23,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00193,SHP00193,P077,362,2023-02-25,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00194,SHP00194,P080,273,2023-10-07,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00195,SHP00195,P080,327,2024-10-05,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00196,SHP00196,P005,189,2024-12-03,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00197,SHP00197,P087,365,2024-08-26,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00198,SHP00198,P087,409,2023-03-13,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00199,SHP00199,P058,360,2023-07-04,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00200,SHP00200,P069,495,2023-05-10,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00201,SHP00201,P100,471,2024-12-11,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00202,SHP00202,P092,106,2023-01-26,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00203,SHP00203,P054,87,2023-01-25,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00204,SHP00204,P044,481,2023-09-24,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00205,SHP00205,P055,203,2024-06-27,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00206,SHP00206,P014,490,2024-10-22,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00207,SHP00207,P092,103,2023-09-29,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00208,SHP00208,P077,131,2023-09-07,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00209,SHP00209,P049,82,2024-04-01,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00210,SHP00210,P078,467,2023-07-30,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00211,SHP00211,P019,250,2024-03-02,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00212,SHP00212,P052,210,2023-06-06,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00213,SHP00213,P081,498,2023-04-02,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00214,SHP00214,P014,329,2024-09-22,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00215,SHP00215,P033,322,2024-10-10,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00216,SHP00216,P066,105,2023-04-11,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00217,SHP00217,P079,361,2023-04-30,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00218,SHP00218,P100,349,2023-03-29,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00219,SHP00219,P097,106,2024-12-04,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00220,SHP00220,P081,204,2023-01-24,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00221,SHP00221,P020,231,2023-11-27,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00222,SHP00222,P095,201,2024-03-23,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00223,SHP00223,P042,311,2024-07-07,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00224,SHP00224,P039,328,2024-02-05,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00225,SHP00225,P047,287,2023-05-31,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00226,SHP00226,P009,306,2024-06-28,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00227,SHP00227,P032,130,2023-02-13,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00228,SHP00228,P084,174,2024-05-19,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00229,SHP00229,P050,321,2023-10-14,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00230,SHP00230,P065,76,2024-08-22,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00231,SHP00231,P083,80,2024-07-15,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00232,SHP00232,P019,256,2023-11-21,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00233,SHP00233,P041,255,2024-10-30,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00234,SHP00234,P046,160,2024-07-30,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00235,SHP00235,P041,315,2024-11-06,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00236,SHP00236,P063,489,2023-07-06,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00237,SHP00237,P001,112,2024-02-13,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00238,SHP00238,P091,471,2023-07-24,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00239,SHP00239,P036,217,2024-03-30,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00240,SHP00240,P089,83,2023-04-08,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00241,SHP00241,P039,473,2024-02-07,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00242,SHP00242,P061,202,2024-11-06,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00243,SHP00243,P091,72,2023-09-19,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00244,SHP00244,P045,382,2023-09-25,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00245,SHP00245,P008,272,2023-12-02,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00246,SHP00246,P079,454,2023-07-29,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00247,SHP00247,P037,301,2024-06-19,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00248,SHP00248,P093,55,2023-12-08,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00249,SHP00249,P063,189,2023-02-22,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00250,SHP00250,P037,236,2023-03-23,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00251,SHP00251,P045,142,2024-08-29,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00252,SHP00252,P051,301,2023-04-20,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00253,SHP00253,P003,87,2023-08-16,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00254,SHP00254,P026,120,2023-08-10,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00255,SHP00255,P023,468,2024-04-07,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00256,SHP00256,P082,340,2023-10-16,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00257,SHP00257,P020,382,2024-11-07,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00258,SHP00258,P001,56,2024-09-19,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00259,SHP00259,P039,80,2024-03-28,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00260,SHP00260,P043,417,2023-02-25,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00261,SHP00261,P001,135,2023-06-14,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00262,SHP00262,P029,137,2024-03-01,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00263,SHP00263,P022,317,2023-07-25,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00264,SHP00264,P064,207,2024-09-25,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00265,SHP00265,P024,330,2024-08-11,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00266,SHP00266,P029,369,2023-12-27,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00267,SHP00267,P047,342,2024-01-14,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00268,SHP00268,P021,281,2024-01-10,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00269,SHP00269,P080,86,2024-03-15,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00270,SHP00270,P048,334,2024-10-16,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00271,SHP00271,P084,327,2024-01-11,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00272,SHP00272,P092,106,2023-08-05,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00273,SHP00273,P037,163,2024-04-04,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00274,SHP00274,P056,55,2023-07-15,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00275,SHP00275,P050,425,2023-11-11,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00276,SHP00276,P068,268,2023-11-04,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00277,SHP00277,P005,308,2023-10-29,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00278,SHP00278,P019,250,2023-10-22,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00279,SHP00279,P093,62,2024-12-11,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00280,SHP00280,P044,95,2024-03-22,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00281,SHP00281,P061,394,2023-12-22,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00282,SHP00282,P033,401,2023-12-17,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00283,SHP00283,P044,402,2023-07-07,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00284,SHP00284,P008,229,2024-02-15,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00285,SHP00285,P001,123,2023-12-14,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00286,SHP00286,P047,123,2024-02-04,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00287,SHP00287,P063,258,2024-07-29,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00288,SHP00288,P036,135,2024-01-24,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00289,SHP00289,P055,349,2023-08-13,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00290,SHP00290,P085,423,2023-04-26,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00291,SHP00291,P094,192,2024-02-05,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00292,SHP00292,P015,434,2024-08-20,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00293,SHP00293,P020,276,2023-09-06,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00294,SHP00294,P066,359,2023-05-03,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00295,SHP00295,P037,313,2023-10-07,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00296,SHP00296,P100,232,2023-06-23,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00297,SHP00297,P097,105,2024-09-27,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00298,SHP00298,P021,117,2023-05-08,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00299,SHP00299,P068,70,2024-08-15,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00300,SHP00300,P065,481,2024-12-22,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00301,SHP00301,P007,242,2023-03-08,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00302,SHP00302,P092,450,2024-08-09,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00303,SHP00303,P061,153,2024-09-13,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00304,SHP00304,P030,352,2024-10-06,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00305,SHP00305,P035,157,2023-11-03,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00306,SHP00306,P048,391,2024-04-06,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00307,SHP00307,P009,57,2023-12-01,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00308,SHP00308,P041,265,2023-05-15,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00309,SHP00309,P011,393,2024-09-14,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00310,SHP00310,P027,259,2023-09-06,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00311,SHP00311,P077,140,2024-03-31,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00312,SHP00312,P098,494,2023-11-09,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00313,SHP00313,P070,80,2023-06-08,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00314,SHP00314,P018,156,2023-02-21,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00315,SHP00315,P028,50,2024-12-06,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00316,SHP00316,P008,313,2023-08-30,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00317,SHP00317,P062,112,2023-06-22,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00318,SHP00318,P091,403,2024-11-10,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00319,SHP00319,P011,423,2023-05-20,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00320,SHP00320,P085,189,2023-01-21,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00321,SHP00321,P069,431,2023-10-05,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00322,SHP00322,P008,438,2024-06-09,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00323,SHP00323,P035,327,2023-10-14,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00324,SHP00324,P079,258,2023-12-08,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00325,SHP00325,P099,137,2023-01-25,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00326,SHP00326,P014,115,2024-02-18,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00327,SHP00327,P026,226,2024-12-28,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00328,SHP00328,P008,118,2023-10-02,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00329,SHP00329,P085,370,2023-11-09,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00330,SHP00330,P056,92,2023-03-21,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00331,SHP00331,P064,363,2024-06-05,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00332,SHP00332,P100,324,2023-10-03,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00333,SHP00333,P066,137,2024-02-02,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00334,SHP00334,P008,438,2024-09-05,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00335,SHP00335,P033,330,2024-12-08,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00336,SHP00336,P054,423,2023-09-08,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00337,SHP00337,P002,147,2024-12-09,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00338,SHP00338,P016,278,2023-10-24,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00339,SHP00339,P020,441,2024-03-31,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00340,SHP00340,P085,319,2024-03-11,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00341,SHP00341,P039,114,2024-07-11,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00342,SHP00342,P089,368,2024-06-11,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00343,SHP00343,P016,369,2024-02-24,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00344,SHP00344,P093,151,2024-02-07,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00345,SHP00345,P050,197,2023-03-19,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00346,SHP00346,P086,277,2024-02-18,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00347,SHP00347,P010,331,2023-04-01,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00348,SHP00348,P061,356,2024-05-21,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00349,SHP00349,P010,146,2023-10-10,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00350,SHP00350,P069,192,2024-06-26,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00351,SHP00351,P061,135,2023-07-28,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00352,SHP00352,P057,258,2024-02-25,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00353,SHP00353,P073,92,2023-12-29,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00354,SHP00354,P002,70,2023-08-25,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00355,SHP00355,P075,66,2023-02-03,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00356,SHP00356,P025,220,2023-01-31,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00357,SHP00357,P023,166,2023-07-28,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00358,SHP00358,P091,61,2024-01-09,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00359,SHP00359,P040,64,2024-03-31,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00360,SHP00360,P022,196,2023-02-09,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00361,SHP00361,P034,125,2024-05-16,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00362,SHP00362,P073,404,2023-06-02,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00363,SHP00363,P028,236,2023-06-24,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00364,SHP00364,P083,91,2024-09-02,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00365,SHP00365,P033,122,2023-09-12,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00366,SHP00366,P011,317,2024-06-07,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00367,SHP00367,P033,449,2024-12-02,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00368,SHP00368,P096,186,2023-05-30,WH-BANGALORE,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00369,SHP00369,P054,131,2024-01-13,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00370,SHP00370,P051,390,2024-08-24,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00371,SHP00371,P033,99,2024-03-09,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00372,SHP00372,P019,471,2024-04-27,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00373,SHP00373,P020,433,2023-07-10,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00374,SHP00374,P028,77,2024-02-23,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00375,SHP00375,P082,72,2023-02-13,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00376,SHP00376,P004,301,2023-03-24,WH-HYDERABAD,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00377,SHP00377,P011,307,2023-03-05,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00378,SHP00378,P076,55,2023-11-29,WH-DELHI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00379,SHP00379,P052,251,2024-10-02,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00380,SHP00380,P048,243,2024-07-21,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
RCP00381,SHP00381,P064,306,2024-05-09,WH-MUMBAI,RECEIVED,2026-07-12 23:15:22.828274,warehouse_receipts.csv,1.0
